ID,Session ID,Vote,Opinion Text,Submitted At,Is Flagged,Flagged By,Flagged At,Flag Reason,Access Type,Group/Participant Name,Participation Code,Access Granted At,Participation URL,Page Visit Timestamps,Module Status,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences. (text)",Full Response Metadata (JSON)
9016,mf20d8c4-imkph1,no-vote,"I am totally fine with it. I do think they should be willing to make sure that they take accountability for the things that they say though, seeing as how the profession is not as regulated as many other professions are",2025-09-02T03:48:15.097113+00:00,False,,,,public,,,2025-09-02T03:48:14.836Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=660cda55786e37b1cbb49717&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b6689a51dc9406e3916be9,Page 1: 03:46:55; Page 2: 03:48:12,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible","I am totally fine with it. I do think they should be willing to make sure that they take accountability for the things that they say though, seeing as how the profession is not as regulated as many other professions are","{""_session_id"": ""mf20biz6-hojn8m"", ""_page_visits"": {""0"": ""2025-09-02T03:46:55.404Z"", ""1"": ""2025-09-02T03:48:12.065Z""}, ""_submitted_at"": ""2025-09-02T03:48:15.096767"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T03:48:14.836Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=660cda55786e37b1cbb49717&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b6689a51dc9406e3916be9"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I am totally fine with it. I do think they should be willing to make sure that they take accountability for the things that they say though, seeing as how the profession is not as regulated as many other professions are""}"
9015,mf20blz8-jflorn,no-vote,"I think at the very least, streamers and some video creators are currently supplementing and to a limited degree replacing standard news outlets. Many news outlets are preset in what they will say based on a diverse mixup of staff leaning either left or right, making it much harder to find with you. Streamers and Video creators are much more plentiful and precise; By this logic, Its a viable profession path If you can get inital publicity, via signing up with a streaming group. Thats my thoughts",2025-09-02T03:46:57.482892+00:00,False,,,,public,,,2025-09-02T03:46:59.204Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=65b6662fbabe7ac17f018d31&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b6679fd1cf43400b09d72a,Page 1: 03:42:34; Page 2: 03:46:02,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible","I think at the very least, streamers and some video creators are currently supplementing and to a limited degree replacing standard news outlets. Many news outlets are preset in what they will say based on a diverse mixup of staff leaning either left or right, making it much harder to find with you. Streamers and Video creators are much more plentiful and precise; By this logic, Its a viable profession path If you can get inital publicity, via signing up with a streaming group. Thats my thoughts","{""_session_id"": ""mf205xbd-j98j9l"", ""_page_visits"": {""0"": ""2025-09-02T03:42:34.065Z"", ""1"": ""2025-09-02T03:46:02.137Z""}, ""_submitted_at"": ""2025-09-02T03:46:57.481829"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T03:46:59.204Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=65b6662fbabe7ac17f018d31&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b6679fd1cf43400b09d72a"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think at the very least, streamers and some video creators are currently supplementing and to a limited degree replacing standard news outlets. Many news outlets are preset in what they will say based on a diverse mixup of staff leaning either left or right, making it much harder to find with you. Streamers and Video creators are much more plentiful and precise; By this logic, Its a viable profession path If you can get inital publicity, via signing up with a streaming group. Thats my thoughts""}"
9014,mf204mhw-hv45hm,no-vote,I see it as a great profession. It gives these creators source of money,2025-09-02T03:41:33.893014+00:00,False,,,,public,,,2025-09-02T03:41:33.284Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=66f0c2c17d872e5874877985&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b6660177717be0619a6184,Page 1: 03:36:03; Page 2: 03:41:26,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible",I see it as a great profession. It gives these creators source of money,"{""_session_id"": ""mf1zxjpn-nmkyyo"", ""_page_visits"": {""0"": ""2025-09-02T03:36:03.377Z"", ""1"": ""2025-09-02T03:41:26.751Z""}, ""_submitted_at"": ""2025-09-02T03:41:33.892649"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T03:41:33.284Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=66f0c2c17d872e5874877985&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b6660177717be0619a6184"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I see it as a great profession. It gives these creators source of money""}"
9010,mf2025w7-pfhj4b,no-vote,"I think it's pretty cool that people are able to make money from home on the internet by blogging, streaming, etc. However I also think it's important to teach kids that being on the internet isn't just ""easy money"" and that it's still important to go to college or learn a trade and not rely solely on the internet as a career. ",2025-09-02T03:39:38.858502+00:00,False,,,,public,,,2025-09-02T03:39:38.456Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=66b41679b48873793fd2993a&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b66665e5f44c23c4e536c8,Page 1: 03:37:22; Page 2: 03:39:28,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible","I think it's pretty cool that people are able to make money from home on the internet by blogging, streaming, etc. However I also think it's important to teach kids that being on the internet isn't just ""easy money"" and that it's still important to go to college or learn a trade and not rely solely on the internet as a career. ","{""_session_id"": ""mf1zz8lz-f60yyl"", ""_page_visits"": {""0"": ""2025-09-02T03:37:22.127Z"", ""1"": ""2025-09-02T03:39:28.480Z""}, ""_submitted_at"": ""2025-09-02T03:39:38.858121"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T03:39:38.456Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=66b41679b48873793fd2993a&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b66665e5f44c23c4e536c8"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think it's pretty cool that people are able to make money from home on the internet by blogging, streaming, etc. However I also think it's important to teach kids that being on the internet isn't just \""easy money\"" and that it's still important to go to college or learn a trade and not rely solely on the internet as a career. ""}"
9005,mf1zy3my-87nxx3,no-vote,I think it’s awesome. I love following certain influencers who I can personally relate to and I also like that it doesn’t matter what you are promoting or what you’re focusing on there’s a place for everybody as far as being a recognized profession how cool is that that you  get to share your life and beliefs and get paid for it. ,2025-09-02T03:36:29.222127+00:00,False,,,,public,,,2025-09-02T03:36:28.907Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=67acfffa06a159bffa4a5286&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b665b88c511209134add81,Page 1: 03:34:24; Page 2: 03:36:27,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible",I think it’s awesome. I love following certain influencers who I can personally relate to and I also like that it doesn’t matter what you are promoting or what you’re focusing on there’s a place for everybody as far as being a recognized profession how cool is that that you  get to share your life and beliefs and get paid for it. ,"{""_session_id"": ""mf1zvfmb-awb2of"", ""_page_visits"": {""0"": ""2025-09-02T03:34:24.598Z"", ""1"": ""2025-09-02T03:36:27.380Z""}, ""_submitted_at"": ""2025-09-02T03:36:29.221753"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T03:36:28.907Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=67acfffa06a159bffa4a5286&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b665b88c511209134add81"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think it\u2019s awesome. I love following certain influencers who I can personally relate to and I also like that it doesn\u2019t matter what you are promoting or what you\u2019re focusing on there\u2019s a place for everybody as far as being a recognized profession how cool is that that you  get to share your life and beliefs and get paid for it. ""}"
8998,mf1ztrah-jd4kum,no-vote,I like to watch them demonstrate new products. I also look for recommendations from them.,2025-09-02T03:33:06.782152+00:00,False,,,,public,,,2025-09-02T03:33:06.281Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=6391e7dac077ff16de26d753&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b664fa37fabf58ea449402,Page 1: 03:31:14; Page 2: 03:32:43,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible",I like to watch them demonstrate new products. I also look for recommendations from them.,"{""_session_id"": ""mf1zrcyn-yzguhr"", ""_page_visits"": {""0"": ""2025-09-02T03:31:14.582Z"", ""1"": ""2025-09-02T03:32:43.481Z""}, ""_submitted_at"": ""2025-09-02T03:33:06.781342"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T03:33:06.281Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=6391e7dac077ff16de26d753&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b664fa37fabf58ea449402"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I like to watch them demonstrate new products. I also look for recommendations from them.""}"
8996,mf1zssxs-fr7ea5,no-vote,I think they have become industry changers and movers. They have changed how advertisement and product promotion is done as well as political and social narratives online.,2025-09-02T03:32:23.345375+00:00,False,,,,public,,,2025-09-02T03:32:21.760Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=67f8607be129189cd9ea4c0a&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b664784db9d200a9e1567a,Page 1: 03:29:52; Page 2: 03:31:53,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible",I think they have become industry changers and movers. They have changed how advertisement and product promotion is done as well as political and social narratives online.,"{""_session_id"": ""mf1zpl8p-o4buzz"", ""_page_visits"": {""0"": ""2025-09-02T03:29:52.262Z"", ""1"": ""2025-09-02T03:31:53.158Z""}, ""_submitted_at"": ""2025-09-02T03:32:23.344993"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T03:32:21.760Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=67f8607be129189cd9ea4c0a&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b664784db9d200a9e1567a"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think they have become industry changers and movers. They have changed how advertisement and product promotion is done as well as political and social narratives online.""}"
8994,mf1zrq8g-k3kk1m,no-vote,"I think it's kind of weird how invested people are in others' lives to the point of paying these streamers to create content, but I suppose it makes sense that it would be starting to become a recognized profession. I don't think it should be, but at the same time, some people dedicate their lives to creating Youtube content for a living, too.",2025-09-02T03:31:31.791473+00:00,False,,,,public,,,2025-09-02T03:31:31.600Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=63d3fb1e3808efad214cccf0&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b664b405059d74e60e9f96,Page 1: 03:30:05; Page 2: 03:31:29,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible","I think it's kind of weird how invested people are in others' lives to the point of paying these streamers to create content, but I suppose it makes sense that it would be starting to become a recognized profession. I don't think it should be, but at the same time, some people dedicate their lives to creating Youtube content for a living, too.","{""_session_id"": ""mf1zpvnf-ox1m2t"", ""_page_visits"": {""0"": ""2025-09-02T03:30:05.396Z"", ""1"": ""2025-09-02T03:31:29.961Z""}, ""_submitted_at"": ""2025-09-02T03:31:31.791077"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T03:31:31.600Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=63d3fb1e3808efad214cccf0&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b664b405059d74e60e9f96"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think it's kind of weird how invested people are in others' lives to the point of paying these streamers to create content, but I suppose it makes sense that it would be starting to become a recognized profession. I don't think it should be, but at the same time, some people dedicate their lives to creating Youtube content for a living, too.""}"
8991,mf1zo61y-b8os3e,no-vote,I think it's great that the internet has given people opportunities they never would have had otherwise. People are able to work from anywhere as an influencer. It's enabled more people to access entertainment and information easier than ever before.,2025-09-02T03:28:45.073213+00:00,False,,,,public,,,2025-09-02T03:28:45.479Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=66dcb77e1afbc2e7fa393b87&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b66393e921044c930696f8,Page 1: 03:25:18; Page 2: 03:28:41,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible",I think it's great that the internet has given people opportunities they never would have had otherwise. People are able to work from anywhere as an influencer. It's enabled more people to access entertainment and information easier than ever before.,"{""_session_id"": ""mf1zjqan-mvjrrv"", ""_page_visits"": {""0"": ""2025-09-02T03:25:18.877Z"", ""1"": ""2025-09-02T03:28:41.381Z""}, ""_submitted_at"": ""2025-09-02T03:28:45.072825"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T03:28:45.479Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=66dcb77e1afbc2e7fa393b87&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b66393e921044c930696f8"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think it's great that the internet has given people opportunities they never would have had otherwise. People are able to work from anywhere as an influencer. It's enabled more people to access entertainment and information easier than ever before.""}"
8987,mf1zmjlv-jg4g7o,no-vote,"Yes social media videos are basically replacing Television, which is really dying. I think it's a fantastic thing, because it democratizes who gets to become a celebrity and make a good living from it. I don't want a cabal of evil, super rich globalist scumbags to decide who we can and can't watch.",2025-09-02T03:27:27.613299+00:00,False,,,,public,,,2025-09-02T03:27:29.731Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=668a6f07c623b9b9500b962f&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b66383747e39d97a03224b,Page 1: 03:24:59; Page 2: 03:27:28,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible","Yes social media videos are basically replacing Television, which is really dying. I think it's a fantastic thing, because it democratizes who gets to become a celebrity and make a good living from it. I don't want a cabal of evil, super rich globalist scumbags to decide who we can and can't watch.","{""_session_id"": ""mf1zjbji-k6xt37"", ""_page_visits"": {""0"": ""2025-09-02T03:24:59.374Z"", ""1"": ""2025-09-02T03:27:28.216Z""}, ""_submitted_at"": ""2025-09-02T03:27:27.612931"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T03:27:29.731Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=668a6f07c623b9b9500b962f&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b66383747e39d97a03224b"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes social media videos are basically replacing Television, which is really dying. I think it's a fantastic thing, because it democratizes who gets to become a celebrity and make a good living from it. I don't want a cabal of evil, super rich globalist scumbags to decide who we can and can't watch.""}"
8983,mf1zk9eb-i717t1,no-vote,Problematic when viewers solely get their news from internet influencers. Then subsequently regurgitate  the streamer's viewpoints in a uncritical fashion. ,2025-09-02T03:25:42.889392+00:00,False,,,,public,,,2025-09-02T03:25:43.188Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=6007776684975127676717c4&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b662672a03348a121f879d,Page 1: 03:20:15; Page 2: 03:25:39,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible",Problematic when viewers solely get their news from internet influencers. Then subsequently regurgitate  the streamer's viewpoints in a uncritical fashion. ,"{""_session_id"": ""mf1zd8nv-82lut0"", ""_page_visits"": {""0"": ""2025-09-02T03:20:15.837Z"", ""1"": ""2025-09-02T03:25:39.643Z""}, ""_submitted_at"": ""2025-09-02T03:25:42.889026"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T03:25:43.188Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=6007776684975127676717c4&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b662672a03348a121f879d"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Problematic when viewers solely get their news from internet influencers. Then subsequently regurgitate  the streamer's viewpoints in a uncritical fashion. ""}"
8961,mf1yvza2-kxgonk,no-vote,"Like everything it has it’s good and bad, good because  we can learn things or they can use their platforms to spread awareness ,bad because it’s easier to misuse their platforms to misinformation. ",2025-09-02T03:06:50.616257+00:00,False,,,,public,,,2025-09-02T03:06:50.331Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=678601bc84e8fe5db695b1fe&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b65e60131a0239423db6da,Page 1: 03:03:10; Page 2: 03:06:48,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible","Like everything it has it’s good and bad, good because  we can learn things or they can use their platforms to spread awareness ,bad because it’s easier to misuse their platforms to misinformation. ","{""_session_id"": ""mf1yr9j1-j86onn"", ""_page_visits"": {""0"": ""2025-09-02T03:03:10.471Z"", ""1"": ""2025-09-02T03:06:48.031Z""}, ""_submitted_at"": ""2025-09-02T03:06:50.615619"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T03:06:50.331Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=678601bc84e8fe5db695b1fe&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b65e60131a0239423db6da"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Like everything it has it\u2019s good and bad, good because  we can learn things or they can use their platforms to spread awareness ,bad because it\u2019s easier to misuse their platforms to misinformation. ""}"
8956,mf1ypmu4-ouka2d,no-vote,"I think internet influencers becoming a recognized profession is sort of silly but at the same time it does take effort to keep audiences entertained and having to edit videos is not easy. It's not something a kid should aspire to become but it could work as a side gig/hustle, it should not be a main job for anyone in my opinion.",2025-09-02T03:01:54.469389+00:00,False,,,,public,,,2025-09-02T03:01:54.269Z,https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=5ec77516fc75cf1bfc1609fe&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b65d8f03cde75d77efd8a3,Page 1: 02:59:32; Page 2: 03:01:52,"What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2–3 sentences.: Visible","I think internet influencers becoming a recognized profession is sort of silly but at the same time it does take effort to keep audiences entertained and having to edit videos is not easy. It's not something a kid should aspire to become but it could work as a side gig/hustle, it should not be a main job for anyone in my opinion.","{""_session_id"": ""mf1ymlqy-3v4lf7"", ""_page_visits"": {""0"": ""2025-09-02T02:59:32.977Z"", ""1"": ""2025-09-02T03:01:52.673Z""}, ""_submitted_at"": ""2025-09-02T03:01:54.469016"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""What is your opinion on internet influencers (e.g., streamers, bloggers, short video creators) increasingly becoming a recognized profession? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T03:01:54.269Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/4d74f952-5274-4c06-b97c-8edfc423c355?PROLIFIC_PID=5ec77516fc75cf1bfc1609fe&STUDY_ID=68b60128f242a1be0f646269&SESSION_ID=68b65d8f03cde75d77efd8a3"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think internet influencers becoming a recognized profession is sort of silly but at the same time it does take effort to keep audiences entertained and having to edit videos is not easy. It's not something a kid should aspire to become but it could work as a side gig/hustle, it should not be a main job for anyone in my opinion.""}"
