ID,Session ID,Vote,Opinion Text,Submitted At,Is Flagged,Flagged By,Flagged At,Flag Reason,Access Type,Group/Participant Name,Participation Code,Access Granted At,Participation URL,Page Visit Timestamps,Module Status,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences. (text),Full Response Metadata (JSON)
8904,mf1xz1my-xj51lx,no-vote,"I am on the fence about supporting and not supporting. I do believe everyone should have a safe place to run to but I also do not believe we should just be letting anyone into the United States. I believe that there are stipulations, processes, and vetting that should be done to accept refugees. ",2025-09-02T02:41:14.010517+00:00,False,,,,public,,,2025-09-02T02:41:13.738Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=6556364a457cabc2f54b1063&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b658b3f72f4d21c966dad9,Page 1: 02:38:49; Page 2: 02:41:07,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,"I am on the fence about supporting and not supporting. I do believe everyone should have a safe place to run to but I also do not believe we should just be letting anyone into the United States. I believe that there are stipulations, processes, and vetting that should be done to accept refugees. ","{""_session_id"": ""mf1xvyl5-uho9h5"", ""_page_visits"": {""0"": ""2025-09-02T02:38:49.891Z"", ""1"": ""2025-09-02T02:41:07.972Z""}, ""_submitted_at"": ""2025-09-02T02:41:14.010124"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:41:13.738Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=6556364a457cabc2f54b1063&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b658b3f72f4d21c966dad9"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I am on the fence about supporting and not supporting. I do believe everyone should have a safe place to run to but I also do not believe we should just be letting anyone into the United States. I believe that there are stipulations, processes, and vetting that should be done to accept refugees. ""}"
8901,mf1xyen3-oye6bt,no-vote,"I am support of the government allowing more refugees fleeing war or persecution, as long as they do not pose a risk to the safety of our country, nor have criminal backgrounds. Most refugees are suffering with basic human rights, so it is only fair to help them escape such treacherous conditions.",2025-09-02T02:40:44.029375+00:00,False,,,,public,,,2025-09-02T02:40:43.936Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=66077f409f9052bc169c56de&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b658b11b3b283984bd46f6,Page 1: 02:38:46; Page 2: 02:40:40,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,"I am support of the government allowing more refugees fleeing war or persecution, as long as they do not pose a risk to the safety of our country, nor have criminal backgrounds. Most refugees are suffering with basic human rights, so it is only fair to help them escape such treacherous conditions.","{""_session_id"": ""mf1xvvxm-lj6it8"", ""_page_visits"": {""0"": ""2025-09-02T02:38:46.543Z"", ""1"": ""2025-09-02T02:40:40.437Z""}, ""_submitted_at"": ""2025-09-02T02:40:44.028993"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:40:43.936Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=66077f409f9052bc169c56de&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b658b11b3b283984bd46f6"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I am support of the government allowing more refugees fleeing war or persecution, as long as they do not pose a risk to the safety of our country, nor have criminal backgrounds. Most refugees are suffering with basic human rights, so it is only fair to help them escape such treacherous conditions.""}"
8891,mf1xur69-bojhby,no-vote,I do support the government accepting more refugees fleeing war or persecution. People shouldn't have to fear for their lives constantly and should be allowed to take refuge in another country. Everybody on Earth who has is not an evil person has the right to live a good life. ,2025-09-02T02:37:53.810120+00:00,False,,,,public,,,2025-09-02T02:37:53.554Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=66c40e1af3c958fd8000c8c0&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b65838afceef321d643159,Page 1: 02:36:46; Page 2: 02:37:52,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,I do support the government accepting more refugees fleeing war or persecution. People shouldn't have to fear for their lives constantly and should be allowed to take refuge in another country. Everybody on Earth who has is not an evil person has the right to live a good life. ,"{""_session_id"": ""mf1xtb88-vv9dls"", ""_page_visits"": {""0"": ""2025-09-02T02:36:46.310Z"", ""1"": ""2025-09-02T02:37:52.493Z""}, ""_submitted_at"": ""2025-09-02T02:37:53.809760"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:37:53.554Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=66c40e1af3c958fd8000c8c0&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b65838afceef321d643159"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I do support the government accepting more refugees fleeing war or persecution. People shouldn't have to fear for their lives constantly and should be allowed to take refuge in another country. Everybody on Earth who has is not an evil person has the right to live a good life. ""}"
8873,mf1xq3v3-78635s,no-vote,"I support accepting more refugees. If our country has the means to provide support for these people fleeing for safety and survival, why should we turn them away? ",2025-09-02T02:34:18.179738+00:00,False,,,,public,,,2025-09-02T02:34:16.719Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=6782e521cbe48b635ea6bf98&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6568ce4c53ca778cc5139,Page 1: 02:31:28; Page 2: 02:34:15,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,"I support accepting more refugees. If our country has the means to provide support for these people fleeing for safety and survival, why should we turn them away? ","{""_session_id"": ""mf1xmcdp-fp5uex"", ""_page_visits"": {""0"": ""2025-09-02T02:31:28.199Z"", ""1"": ""2025-09-02T02:34:15.044Z""}, ""_submitted_at"": ""2025-09-02T02:34:18.179384"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:34:16.719Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=6782e521cbe48b635ea6bf98&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6568ce4c53ca778cc5139"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I support accepting more refugees. If our country has the means to provide support for these people fleeing for safety and survival, why should we turn them away? ""}"
8871,mf1xpy6a-ew12uz,no-vote,Generally no. There are conflicts all over the world and we have enough issues going on at home. Only in some extreme circumstance.,2025-09-02T02:34:10.621376+00:00,False,,,,public,,,2025-09-02T02:34:09.346Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=5ba6d507cf54e40001c45aaf&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b65767faffbdde20e2296a,Page 1: 02:33:16; Page 2: 02:34:08,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,Generally no. There are conflicts all over the world and we have enough issues going on at home. Only in some extreme circumstance.,"{""_session_id"": ""mf1xot1g-7xor9r"", ""_page_visits"": {""0"": ""2025-09-02T02:33:16.403Z"", ""1"": ""2025-09-02T02:34:08.300Z""}, ""_submitted_at"": ""2025-09-02T02:34:10.620994"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:34:09.346Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=5ba6d507cf54e40001c45aaf&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b65767faffbdde20e2296a"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Generally no. There are conflicts all over the world and we have enough issues going on at home. Only in some extreme circumstance.""}"
8863,mf1xo1y1-iwtsoq,no-vote,"Yes, I think we should welcome refugees. They are fleeing war, and if saving them means they come here I am for it.",2025-09-02T02:32:42.459306+00:00,False,,,,public,,,2025-09-02T02:32:40.922Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=660dee8f29966d5735317758&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b656f9cf0574854190b8d0,Page 1: 02:31:36; Page 2: 02:32:35,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,"Yes, I think we should welcome refugees. They are fleeing war, and if saving them means they come here I am for it.","{""_session_id"": ""mf1xmo7u-btnqu1"", ""_page_visits"": {""0"": ""2025-09-02T02:31:36.552Z"", ""1"": ""2025-09-02T02:32:35.851Z""}, ""_submitted_at"": ""2025-09-02T02:32:42.458893"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:32:40.922Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=660dee8f29966d5735317758&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b656f9cf0574854190b8d0"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes, I think we should welcome refugees. They are fleeing war, and if saving them means they come here I am for it.""}"
8858,mf1xmz6z-ee7syh,no-vote,"Yes, I think the government should take in more refugees. They are running away from war and danger, and they need a safe place to live. Helping them is the right and kind thing to do.",2025-09-02T02:31:51.467848+00:00,False,,,,public,,,2025-09-02T02:31:50.700Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=66c0f464e0ff62798027b486&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b654b8390d1418fed5d857,Page 1: 02:23:24; Page 2: 02:31:46,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,"Yes, I think the government should take in more refugees. They are running away from war and danger, and they need a safe place to live. Helping them is the right and kind thing to do.","{""_session_id"": ""mf1xc4w3-g694cf"", ""_page_visits"": {""0"": ""2025-09-02T02:23:24.992Z"", ""1"": ""2025-09-02T02:31:46.215Z""}, ""_submitted_at"": ""2025-09-02T02:31:51.467487"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:31:50.700Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=66c0f464e0ff62798027b486&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b654b8390d1418fed5d857"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes, I think the government should take in more refugees. They are running away from war and danger, and they need a safe place to live. Helping them is the right and kind thing to do.""}"
8856,mf1xms7c-554wul,no-vote,I support the cause because it is the write thing to do. These people are innocent. It shows how great and caring our government is.,2025-09-02T02:31:43.149162+00:00,False,,,,public,,,2025-09-02T02:31:41.641Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=65fb580ab7fbb2d518ee8eaa&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b65647d2e4bae3b4dc626a,Page 1: 02:28:35; Page 2: 02:31:36,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,I support the cause because it is the write thing to do. These people are innocent. It shows how great and caring our government is.,"{""_session_id"": ""mf1xis8b-rmh3a1"", ""_page_visits"": {""0"": ""2025-09-02T02:28:35.388Z"", ""1"": ""2025-09-02T02:31:36.825Z""}, ""_submitted_at"": ""2025-09-02T02:31:43.148778"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:31:41.641Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=65fb580ab7fbb2d518ee8eaa&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b65647d2e4bae3b4dc626a"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I support the cause because it is the write thing to do. These people are innocent. It shows how great and caring our government is.""}"
8854,mf1xmcdp-fp5uex,no-vote,I support accepting refugees. I can't support allowing people to suffer if we have the means to support if it isn't a detriment to everyone involved. Make better accomodations for them and address the problem.,2025-09-02T02:31:22.588977+00:00,False,,,,public,,,2025-09-02T02:31:21.133Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=6782e521cbe48b635ea6bf98&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6568ce4c53ca778cc5139,Page 1: 02:29:37; Page 2: 02:31:16,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,I support accepting refugees. I can't support allowing people to suffer if we have the means to support if it isn't a detriment to everyone involved. Make better accomodations for them and address the problem.,"{""_session_id"": ""mf1xk4eu-yitjkr"", ""_page_visits"": {""0"": ""2025-09-02T02:29:37.651Z"", ""1"": ""2025-09-02T02:31:16.986Z""}, ""_submitted_at"": ""2025-09-02T02:31:22.588609"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:31:21.133Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=6782e521cbe48b635ea6bf98&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6568ce4c53ca778cc5139"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I support accepting refugees. I can't support allowing people to suffer if we have the means to support if it isn't a detriment to everyone involved. Make better accomodations for them and address the problem.""}"
8847,mf1xkhu0-vf6mh3,no-vote,i believe that america should be open to the idea of accepting refugees.we should be a safe place for freedom,2025-09-02T02:29:54.356789+00:00,False,,,,public,,,2025-09-02T02:29:54.888Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=66dc97e7cbba6864f17c410e&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6564a5f54d0cdee6cb025,Page 1: 02:28:39; Page 2: 02:29:52,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,i believe that america should be open to the idea of accepting refugees.we should be a safe place for freedom,"{""_session_id"": ""mf1xivoa-kq1if7"", ""_page_visits"": {""0"": ""2025-09-02T02:28:39.728Z"", ""1"": ""2025-09-02T02:29:52.876Z""}, ""_submitted_at"": ""2025-09-02T02:29:54.356435"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:29:54.888Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=66dc97e7cbba6864f17c410e&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6564a5f54d0cdee6cb025"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""i believe that america should be open to the idea of accepting refugees.we should be a safe place for freedom""}"
8833,mf1xhnta-rdhe8j,no-vote,I do not. I think that they are coming in too fast for us to vet their background properly. ,2025-09-02T02:27:42.816946+00:00,False,,,,public,,,2025-09-02T02:27:42.670Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=60fd6618f9a377f54dcdf318&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b65600015bfce37eeaf23c,Page 1: 02:27:18; Page 2: 02:27:41,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,I do not. I think that they are coming in too fast for us to vet their background properly. ,"{""_session_id"": ""mf1xh53b-ah5q84"", ""_page_visits"": {""0"": ""2025-09-02T02:27:18.513Z"", ""1"": ""2025-09-02T02:27:41.888Z""}, ""_submitted_at"": ""2025-09-02T02:27:42.816597"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:27:42.670Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=60fd6618f9a377f54dcdf318&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b65600015bfce37eeaf23c"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I do not. I think that they are coming in too fast for us to vet their background properly. ""}"
8814,mf1xdc14-rrak5p,no-vote,"Yes I do, nobody should be forced to be in a situation where they are in danger or persecuted. It is important that everyone is safe",2025-09-02T02:24:21.084675+00:00,False,,,,public,,,2025-09-02T02:24:20.776Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=66fc128a170113710d49193d&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b65515c15a29c3ebdee92c,Page 1: 02:23:26; Page 2: 02:24:19,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,"Yes I do, nobody should be forced to be in a situation where they are in danger or persecuted. It is important that everyone is safe","{""_session_id"": ""mf1xc5ql-jy2tni"", ""_page_visits"": {""0"": ""2025-09-02T02:23:26.103Z"", ""1"": ""2025-09-02T02:24:19.991Z""}, ""_submitted_at"": ""2025-09-02T02:24:21.084297"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:24:20.776Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=66fc128a170113710d49193d&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b65515c15a29c3ebdee92c"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes I do, nobody should be forced to be in a situation where they are in danger or persecuted. It is important that everyone is safe""}"
8800,mf1xa9a3-mdf3bu,no-vote,"I support tha government taking in refugees, although I do worry about what consequences it would bring both to the refugees and to us. I think it is important for our nation to show that they care about individuals.",2025-09-02T02:21:58.500025+00:00,False,,,,public,,,2025-09-02T02:21:57.244Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=62e048dfdad3b6080f9a0b0c&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6545c5accaffa6f746060,Page 1: 02:20:25; Page 2: 02:21:56,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,"I support tha government taking in refugees, although I do worry about what consequences it would bring both to the refugees and to us. I think it is important for our nation to show that they care about individuals.","{""_session_id"": ""mf1x8aji-72dwos"", ""_page_visits"": {""0"": ""2025-09-02T02:20:25.672Z"", ""1"": ""2025-09-02T02:21:56.292Z""}, ""_submitted_at"": ""2025-09-02T02:21:58.499484"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:21:57.244Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=62e048dfdad3b6080f9a0b0c&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6545c5accaffa6f746060"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I support tha government taking in refugees, although I do worry about what consequences it would bring both to the refugees and to us. I think it is important for our nation to show that they care about individuals.""}"
8794,mf1x93cx-47csz3,no-vote,I believe we should welcome more refugees escaping war and persecution because everyone deserves a chance to live safely and with dignity. Opening our doors shows kindness and helps people rebuild their lives after facing unimaginable hardship.,2025-09-02T02:21:03.498147+00:00,False,,,,public,,,2025-09-02T02:21:02.913Z,https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=67cc96b64c3dc17edc0a4c45&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6543ff5c4da9ef0b3a0f5,Page 1: 02:19:54; Page 2: 02:20:53,Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2–3 sentences.: Visible,I believe we should welcome more refugees escaping war and persecution because everyone deserves a chance to live safely and with dignity. Opening our doors shows kindness and helps people rebuild their lives after facing unimaginable hardship.,"{""_session_id"": ""mf1x7mjw-7p7y77"", ""_page_visits"": {""0"": ""2025-09-02T02:19:54.864Z"", ""1"": ""2025-09-02T02:20:53.557Z""}, ""_submitted_at"": ""2025-09-02T02:21:03.497810"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government accepting more refugees fleeing war or persecution? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:21:02.913Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3080e9a9-4356-4a2e-bc82-28a78ae1c4ca?PROLIFIC_PID=67cc96b64c3dc17edc0a4c45&STUDY_ID=68b5f815ad589f19e651b606&SESSION_ID=68b6543ff5c4da9ef0b3a0f5"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I believe we should welcome more refugees escaping war and persecution because everyone deserves a chance to live safely and with dignity. Opening our doors shows kindness and helps people rebuild their lives after facing unimaginable hardship.""}"
