ID,Session ID,Vote,Opinion Text,Submitted At,Is Flagged,Flagged By,Flagged At,Flag Reason,Access Type,Group/Participant Name,Participation Code,Access Granted At,Participation URL,Page Visit Timestamps,Module Status,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences. (text),Full Response Metadata (JSON)
8886,mf1xsrug-h0zmvo,no-vote,"The US is one of the only ""first world"" countries to not offer universal healthcare for their citizens, it's entirely stupid for the government to spend extravagant amounts of money on the military for no reason other than flexing on other countries. This country loves to overreach to other countries over caring for their own people, not even veterans who serve the grand military get fair treatment in our healthcare industry, absolutely ridiculous.",2025-09-02T02:36:26.325556+00:00,False,,,,public,,,2025-09-02T02:36:21.112Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=5d17ce93ac37cd0019535088&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b657b72f264afc221db3e3,Page 1: 02:34:28; Page 2: 02:36:20,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,"The US is one of the only ""first world"" countries to not offer universal healthcare for their citizens, it's entirely stupid for the government to spend extravagant amounts of money on the military for no reason other than flexing on other countries. This country loves to overreach to other countries over caring for their own people, not even veterans who serve the grand military get fair treatment in our healthcare industry, absolutely ridiculous.","{""_session_id"": ""mf1xqd03-s2f6j7"", ""_page_visits"": {""0"": ""2025-09-02T02:34:28.611Z"", ""1"": ""2025-09-02T02:36:20.156Z""}, ""_submitted_at"": ""2025-09-02T02:36:26.325203"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:36:21.112Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=5d17ce93ac37cd0019535088&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b657b72f264afc221db3e3"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""The US is one of the only \""first world\"" countries to not offer universal healthcare for their citizens, it's entirely stupid for the government to spend extravagant amounts of money on the military for no reason other than flexing on other countries. This country loves to overreach to other countries over caring for their own people, not even veterans who serve the grand military get fair treatment in our healthcare industry, absolutely ridiculous.""}"
8881,mf1xrx7y-q78xse,no-vote,Yes health insurance is insanely expensive. I can't even afford it. It's ridiculous at this point I would rather die than be in a lifetime of medical debt!,2025-09-02T02:35:41.538032+00:00,False,,,,public,,,2025-09-02T02:35:41.423Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=5f66893ee1a5b726ff88b66f&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b657c7068f2baed224a702,Page 1: 02:34:52; Page 2: 02:35:40,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,Yes health insurance is insanely expensive. I can't even afford it. It's ridiculous at this point I would rather die than be in a lifetime of medical debt!,"{""_session_id"": ""mf1xqvfz-7xb44q"", ""_page_visits"": {""0"": ""2025-09-02T02:34:52.507Z"", ""1"": ""2025-09-02T02:35:40.505Z""}, ""_submitted_at"": ""2025-09-02T02:35:41.537664"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:35:41.423Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=5f66893ee1a5b726ff88b66f&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b657c7068f2baed224a702"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes health insurance is insanely expensive. I can't even afford it. It's ridiculous at this point I would rather die than be in a lifetime of medical debt!""}"
8876,mf1xqxcx-bhrpfd,no-vote,"yes of course. everyone deserves healthcare, and the same standard of care, without regard to class, status, income, sex, race, etc. that’s the best way - probably the only way - to ensure a healthy society",2025-09-02T02:34:55.216439+00:00,False,,,,public,,,2025-09-02T02:34:54.945Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=5a8895f0f1408d0001769b7b&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b657611290306ab87b68ac,Page 1: 02:33:44; Page 2: 02:34:52,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,"yes of course. everyone deserves healthcare, and the same standard of care, without regard to class, status, income, sex, race, etc. that’s the best way - probably the only way - to ensure a healthy society","{""_session_id"": ""mf1xpejf-710ptz"", ""_page_visits"": {""0"": ""2025-09-02T02:33:44.018Z"", ""1"": ""2025-09-02T02:34:52.775Z""}, ""_submitted_at"": ""2025-09-02T02:34:55.216063"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:34:54.945Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=5a8895f0f1408d0001769b7b&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b657611290306ab87b68ac"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""yes of course. everyone deserves healthcare, and the same standard of care, without regard to class, status, income, sex, race, etc. that\u2019s the best way - probably the only way - to ensure a healthy society""}"
8870,mf1xpw2k-4dyhhx,no-vote," I do because being healthy and having good dental hygiene ain't a privilege, it's a human right. Not everyone has the same genes, has had access to dental care, or has had the ability to sit at a cushy job their whole life; these individuals are likely going to have more issues with their health and teeth. It makes you feel like you do not matter. I am here to tell you that you can't hold a job if you are sick every day, no matter how much society expects it. Taking away healthcare is genocide!",2025-09-02T02:34:07.742011+00:00,False,,,,public,,,2025-09-02T02:34:06.621Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=61282ca83be28773ac7c421f&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b6509b9e0934ea92e157fe,Page 1: 02:04:26; Page 2: 02:34:04,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible," I do because being healthy and having good dental hygiene ain't a privilege, it's a human right. Not everyone has the same genes, has had access to dental care, or has had the ability to sit at a cushy job their whole life; these individuals are likely going to have more issues with their health and teeth. It makes you feel like you do not matter. I am here to tell you that you can't hold a job if you are sick every day, no matter how much society expects it. Taking away healthcare is genocide!","{""_session_id"": ""mf1wnq1s-ynkqqh"", ""_page_visits"": {""0"": ""2025-09-02T02:04:26.108Z"", ""1"": ""2025-09-02T02:34:04.542Z""}, ""_submitted_at"": ""2025-09-02T02:34:07.741658"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:34:06.621Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=61282ca83be28773ac7c421f&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b6509b9e0934ea92e157fe"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": "" I do because being healthy and having good dental hygiene ain't a privilege, it's a human right. Not everyone has the same genes, has had access to dental care, or has had the ability to sit at a cushy job their whole life; these individuals are likely going to have more issues with their health and teeth. It makes you feel like you do not matter. I am here to tell you that you can't hold a job if you are sick every day, no matter how much society expects it. Taking away healthcare is genocide!""}"
8868,mf1xonej-rea9hz,no-vote,"Yes, I support the government providing basic health insurance for everyone. It seems to work for other countries that implement it. It would alleviate a lot of debt and worry for people too.",2025-09-02T02:33:09.371695+00:00,False,,,,public,,,2025-09-02T02:33:08.731Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=65ca7ce3db12aa7ea5156a0c&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b65657731248dc8c3559cc,Page 1: 02:28:51; Page 2: 02:33:06,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,"Yes, I support the government providing basic health insurance for everyone. It seems to work for other countries that implement it. It would alleviate a lot of debt and worry for people too.","{""_session_id"": ""mf1xj4yw-7kvfqr"", ""_page_visits"": {""0"": ""2025-09-02T02:28:51.736Z"", ""1"": ""2025-09-02T02:33:06.457Z""}, ""_submitted_at"": ""2025-09-02T02:33:09.371361"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:33:08.731Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=65ca7ce3db12aa7ea5156a0c&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b65657731248dc8c3559cc"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Yes, I support the government providing basic health insurance for everyone. It seems to work for other countries that implement it. It would alleviate a lot of debt and worry for people too.""}"
8860,mf1xnnfc-geddie,no-vote,"I support basic health insurance for everyone because I believe that it is the job of the government to ensure that everyone has health insurance. Also, I believe that it will help lower-income households to have better health outcomes.",2025-09-02T02:32:22.349627+00:00,False,,,,public,,,2025-09-02T02:32:22.104Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=61647de75314468d5cb57f93&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b656975549c91f626c50ad,Page 1: 02:30:04; Page 2: 02:32:15,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,"I support basic health insurance for everyone because I believe that it is the job of the government to ensure that everyone has health insurance. Also, I believe that it will help lower-income households to have better health outcomes.","{""_session_id"": ""mf1xkovj-aw61k7"", ""_page_visits"": {""0"": ""2025-09-02T02:30:04.175Z"", ""1"": ""2025-09-02T02:32:15.349Z""}, ""_submitted_at"": ""2025-09-02T02:32:22.349229"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:32:22.104Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=61647de75314468d5cb57f93&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b656975549c91f626c50ad"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I support basic health insurance for everyone because I believe that it is the job of the government to ensure that everyone has health insurance. Also, I believe that it will help lower-income households to have better health outcomes.""}"
8843,mf1xja1h-tcvy0v,no-vote,"I partially support giving everyone access to affordable healthcare. It's the level of accessibility across the board that I can't fully get behind. If people fall through the cracks, the plan failed. ",2025-09-02T02:28:59.637420+00:00,False,,,,public,,,2025-09-02T02:28:58.133Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=6782e521cbe48b635ea6bf98&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b655e3d9a4665a1afa8b0c,Page 1: 02:26:50; Page 2: 02:28:56,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,"I partially support giving everyone access to affordable healthcare. It's the level of accessibility across the board that I can't fully get behind. If people fall through the cracks, the plan failed. ","{""_session_id"": ""mf1xgjgc-5j7p0t"", ""_page_visits"": {""0"": ""2025-09-02T02:26:50.556Z"", ""1"": ""2025-09-02T02:28:56.834Z""}, ""_submitted_at"": ""2025-09-02T02:28:59.637025"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:28:58.133Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=6782e521cbe48b635ea6bf98&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b655e3d9a4665a1afa8b0c"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I partially support giving everyone access to affordable healthcare. It's the level of accessibility across the board that I can't fully get behind. If people fall through the cracks, the plan failed. ""}"
8829,mf1xgq9o-yruxvk,no-vote,I think that it is too costly for the taxpayer. It comes and the expense of other public services ,2025-09-02T02:26:59.541885+00:00,False,,,,public,,,2025-09-02T02:26:59.197Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=60fd6618f9a377f54dcdf318&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b655c1108088d48888214a,Page 1: 02:26:20; Page 2: 02:26:58,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,I think that it is too costly for the taxpayer. It comes and the expense of other public services ,"{""_session_id"": ""mf1xfwde-c2x39l"", ""_page_visits"": {""0"": ""2025-09-02T02:26:20.565Z"", ""1"": ""2025-09-02T02:26:58.217Z""}, ""_submitted_at"": ""2025-09-02T02:26:59.541488"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:26:59.197Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=60fd6618f9a377f54dcdf318&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b655c1108088d48888214a"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think that it is too costly for the taxpayer. It comes and the expense of other public services ""}"
8818,mf1xenla-b9mslr,no-vote,I support health insurance for everyone provided by the government.  I think health care is a right and everyone should have access to it.,2025-09-02T02:25:22.500076+00:00,False,,,,public,,,2025-09-02T02:25:22.414Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=67911b9be5af0ac0763a28c7&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b65546901b62844026f0c3,Page 1: 02:24:18; Page 2: 02:25:19,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,I support health insurance for everyone provided by the government.  I think health care is a right and everyone should have access to it.,"{""_session_id"": ""mf1xdaeq-kcc8wv"", ""_page_visits"": {""0"": ""2025-09-02T02:24:18.719Z"", ""1"": ""2025-09-02T02:25:19.999Z""}, ""_submitted_at"": ""2025-09-02T02:25:22.499722"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:25:22.414Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=67911b9be5af0ac0763a28c7&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b65546901b62844026f0c3"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I support health insurance for everyone provided by the government.  I think health care is a right and everyone should have access to it.""}"
8810,mf1xcfs1-rbmmpu,no-vote,Absolutely! I don't understand how we can call ourselves (people in the US) a first world country when we don't provide healthcare for our citizens. I find it unfathomable that a majority of our citizens don't want to make sure that our neighbors have the ability to see a doctor when their sick. Ours is a sick society.,2025-09-02T02:23:39.244564+00:00,False,,,,public,,,2025-09-02T02:23:38.977Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=5d0c565f7374b40001cef0f8&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b6546d0508a7cf7b1906a3,Page 1: 02:21:18; Page 2: 02:23:32,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,Absolutely! I don't understand how we can call ourselves (people in the US) a first world country when we don't provide healthcare for our citizens. I find it unfathomable that a majority of our citizens don't want to make sure that our neighbors have the ability to see a doctor when their sick. Ours is a sick society.,"{""_session_id"": ""mf1x9fle-xepg6o"", ""_page_visits"": {""0"": ""2025-09-02T02:21:18.912Z"", ""1"": ""2025-09-02T02:23:32.977Z""}, ""_submitted_at"": ""2025-09-02T02:23:39.244174"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:23:38.977Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=5d0c565f7374b40001cef0f8&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b6546d0508a7cf7b1906a3"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""Absolutely! I don't understand how we can call ourselves (people in the US) a first world country when we don't provide healthcare for our citizens. I find it unfathomable that a majority of our citizens don't want to make sure that our neighbors have the ability to see a doctor when their sick. Ours is a sick society.""}"
8809,mf1xc5id-pddcdy,no-vote,I think that I support the government providing basic health insurance for everyone. I think that it is only fair for everyone to receive care no matter their income.,2025-09-02T02:23:25.801036+00:00,False,,,,public,,,2025-09-02T02:23:25.669Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=610508c09d61c098f072605b&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b654d0aa5d7d1ca8734c00,Page 1: 02:22:17; Page 2: 02:23:24,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,I think that I support the government providing basic health insurance for everyone. I think that it is only fair for everyone to receive care no matter their income.,"{""_session_id"": ""mf1xaome-iv652j"", ""_page_visits"": {""0"": ""2025-09-02T02:22:17.314Z"", ""1"": ""2025-09-02T02:23:24.873Z""}, ""_submitted_at"": ""2025-09-02T02:23:25.800675"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:23:25.669Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=610508c09d61c098f072605b&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b654d0aa5d7d1ca8734c00"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I think that I support the government providing basic health insurance for everyone. I think that it is only fair for everyone to receive care no matter their income.""}"
8795,mf1x941g-33vuod,no-vote,"I support government provided basic health insurance because it would allow more people to access needed healthcare. With private and public insurance, alike, no one wins. Either some services are out of reach due to copay cost or they are not considered essential. I believe that not only health, but vision and dental insurances should be included, as well.",2025-09-02T02:21:04.333700+00:00,False,,,,public,,,2025-09-02T02:21:03.796Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=66ba691b4236537b8070b7d7&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b653ed13d6661741dc6432,Page 1: 02:18:34; Page 2: 02:20:58,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,"I support government provided basic health insurance because it would allow more people to access needed healthcare. With private and public insurance, alike, no one wins. Either some services are out of reach due to copay cost or they are not considered essential. I believe that not only health, but vision and dental insurances should be included, as well.","{""_session_id"": ""mf1x5wre-1visvk"", ""_page_visits"": {""0"": ""2025-09-02T02:18:34.526Z"", ""1"": ""2025-09-02T02:20:58.192Z""}, ""_submitted_at"": ""2025-09-02T02:21:04.332809"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:21:03.796Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=66ba691b4236537b8070b7d7&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b653ed13d6661741dc6432"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I support government provided basic health insurance because it would allow more people to access needed healthcare. With private and public insurance, alike, no one wins. Either some services are out of reach due to copay cost or they are not considered essential. I believe that not only health, but vision and dental insurances should be included, as well.""}"
8791,mf1x883r-awgai2,no-vote,"I do support it. I feel that basic health insurance will provide so much relief and support towards people and stave off so many from potential bankruptcy. That will lead to more people getting covered, hospitals not worrying if they'll be paid, and less medical debt which will allow more of that money to go into the economy through other methods.",2025-09-02T02:20:22.452537+00:00,False,,,,public,,,2025-09-02T02:20:22.407Z,https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=5e9f877ee0b0960f3d2b6d30&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b6541cb71d05eece221d9a,Page 1: 02:19:17; Page 2: 02:20:19,Do you support the government provide basic health insurance for everyone? Please answer briefly in 2–3 sentences.: Visible,"I do support it. I feel that basic health insurance will provide so much relief and support towards people and stave off so many from potential bankruptcy. That will lead to more people getting covered, hospitals not worrying if they'll be paid, and less medical debt which will allow more of that money to go into the economy through other methods.","{""_session_id"": ""mf1x6tm9-vlhwe4"", ""_page_visits"": {""0"": ""2025-09-02T02:19:17.145Z"", ""1"": ""2025-09-02T02:20:19.273Z""}, ""_submitted_at"": ""2025-09-02T02:20:22.452153"", ""_module_status"": {""ae448238-cfa7-43f4-8809-6b36c5880c40"": {""id"": ""ae448238-cfa7-43f4-8809-6b36c5880c40"", ""type"": ""text"", ""title"": ""Do you support the government provide basic health insurance for everyone? Please answer briefly in 2\u20133 sentences."", ""hasValue"": true, ""isVisible"": true, ""pageIndex"": 0, ""conditions"": [], ""isDisabled"": false, ""isCompleted"": true}}, ""_access_control"": {""type"": ""public"", ""access_granted_at"": ""2025-09-02T02:20:22.407Z""}, ""_participation_url"": ""https://app.deliberation.io/participate/3761dbc5-31f6-4388-8a38-325642d1cc08?PROLIFIC_PID=5e9f877ee0b0960f3d2b6d30&STUDY_ID=68b5fa001d0264f75889dfb4&SESSION_ID=68b6541cb71d05eece221d9a"", ""_random_condition_results"": {}, ""_randomized_module_orders"": {}, ""ae448238-cfa7-43f4-8809-6b36c5880c40"": ""I do support it. I feel that basic health insurance will provide so much relief and support towards people and stave off so many from potential bankruptcy. That will lead to more people getting covered, hospitals not worrying if they'll be paid, and less medical debt which will allow more of that money to go into the economy through other methods.""}"
