topic,model,sample_size,summary_index,summary_file,comment_index,is_minority,perspective_representation,informativeness,neutrality_balance,policy_approval
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,22,False,0.45973458886146545,0.47297441959381104,0.5217921733856201,0.38867080211639404
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,23,False,0.5486300587654114,0.7711173892021179,0.6376544237136841,0.5687798261642456
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,24,False,0.5540728569030762,0.6300625205039978,0.6459667682647705,0.5979729890823364
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,25,False,0.5312373638153076,0.6414294838905334,0.6996949911117554,0.7273240089416504
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,26,False,0.6117615103721619,0.559221625328064,0.6082370281219482,0.5195868611335754
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,27,True,0.5905370116233826,0.6616485714912415,0.5633847117424011,0.5538679957389832
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,28,False,0.5918465852737427,0.6128668785095215,0.5513763427734375,0.5491362810134888
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,29,False,0.7001704573631287,0.662542998790741,0.6729319095611572,0.6906983256340027
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,30,False,0.6194786429405212,0.629780113697052,0.4439075291156769,0.5783777236938477
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,31,False,0.6329255700111389,0.6227282881736755,0.7370082139968872,0.5336772203445435
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,32,False,0.6330994963645935,0.633626401424408,0.6040826439857483,0.6016685366630554
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,33,False,0.49329161643981934,0.5744573473930359,0.38303691148757935,0.5159519910812378
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,34,False,0.6267975568771362,0.5937781929969788,0.5230640769004822,0.6257703304290771
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,35,False,0.6004284620285034,0.5748209357261658,0.5710501670837402,0.5511442422866821
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,36,True,0.5036290287971497,0.5743686556816101,0.5996040105819702,0.6547863483428955
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,37,False,0.7329177260398865,0.6695770025253296,0.713447093963623,0.6148674488067627
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,38,False,0.658156156539917,0.5570846199989319,0.5460377931594849,0.472276896238327
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,39,True,0.6304238438606262,0.5909362435340881,0.571406900882721,0.6311744451522827
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,40,True,0.5388002395629883,0.6486304402351379,0.5738210678100586,0.6606485843658447
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,41,True,0.5603354573249817,0.7312651872634888,0.6067844033241272,0.6390435695648193
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,42,False,0.6158778071403503,0.6393912434577942,0.6082811951637268,0.6124051809310913
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,43,False,0.48218005895614624,0.6610798239707947,0.545314610004425,0.43909743428230286
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,44,False,0.3892916440963745,0.6428152918815613,0.5830117464065552,0.5340644121170044
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,45,False,0.6041025519371033,0.6608777642250061,0.6437246203422546,0.606340765953064
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,46,False,0.4713248908519745,0.6464086174964905,0.6670118570327759,0.524006724357605
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,47,False,0.5273515582084656,0.5781481266021729,0.6804876923561096,0.49316415190696716
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,48,False,0.4577946364879608,0.5380005836486816,0.5407735109329224,0.3129098117351532
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,49,False,0.6554582715034485,0.599177360534668,0.6285822987556458,0.5704396963119507
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,50,True,0.5186907649040222,0.683455228805542,0.5690419673919678,0.5988371968269348
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,51,False,0.6918382048606873,0.6629565358161926,0.6502218842506409,0.5378822684288025
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,52,True,0.47736358642578125,0.7107778191566467,0.5230078101158142,0.6083123087882996
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,53,False,0.7072572112083435,0.719325065612793,0.711638331413269,0.6331020593643188
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,54,False,0.5931923985481262,0.699857771396637,0.7849614024162292,0.5830745697021484
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,55,True,0.8163801431655884,0.7387500405311584,0.5487194657325745,0.6640747785568237
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,56,False,0.7326188087463379,0.720999538898468,0.6915762424468994,0.7435141801834106
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,57,False,0.537227213382721,0.6827733516693115,0.637962818145752,0.683621883392334
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,58,False,0.55866938829422,0.6509853601455688,0.526839017868042,0.6824060678482056
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,59,False,0.41340744495391846,0.6378396153450012,0.6150145530700684,0.6000509858131409
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,60,False,0.5052880644798279,0.6507997512817383,0.6707230806350708,0.5889371633529663
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,61,True,0.6043038964271545,0.6564087271690369,0.60698401927948,0.610551118850708
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,62,True,0.3346949815750122,0.5122959017753601,0.3806723654270172,0.4086625576019287
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,63,False,0.6027114987373352,0.5673770308494568,0.6122773885726929,0.7065513134002686
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,64,False,0.5634090900421143,0.6325165629386902,0.5349795818328857,0.5646135807037354
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,65,False,0.7620515823364258,0.6965532898902893,0.6960358619689941,0.639546811580658
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,66,False,0.5851683020591736,0.5658928751945496,0.621933102607727,0.6401960849761963
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,67,False,0.5778713226318359,0.568709671497345,0.7157659530639648,0.6194210052490234
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,68,False,0.31514817476272583,0.6782352328300476,0.5547546148300171,0.44579070806503296
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,69,False,0.47245246171951294,0.6989372968673706,0.5892031192779541,0.4898567497730255
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,70,False,0.4314728379249573,0.5827131867408752,0.5939946174621582,0.6101411581039429
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,71,False,0.40613335371017456,0.7280424237251282,0.5290611982345581,0.5163441300392151
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,72,True,0.5802136063575745,0.6580235362052917,0.5692054629325867,0.6314293146133423
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,73,False,0.6954442858695984,0.7676226496696472,0.587195873260498,0.7001780271530151
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,74,True,0.45412391424179077,0.5384078621864319,0.575008749961853,0.5183517932891846
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,75,False,0.5316066741943359,0.6025219559669495,0.5459063053131104,0.5824284553527832
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,76,False,0.40750277042388916,0.5839820504188538,0.5218964219093323,0.48870450258255005
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,77,False,0.46350499987602234,0.5504564642906189,0.4994870722293854,0.5432298183441162
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,78,False,0.676612913608551,0.5984620451927185,0.5314778685569763,0.6789329051971436
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,79,False,0.5803346037864685,0.7095683217048645,0.558801531791687,0.5927178263664246
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,80,True,0.3743467628955841,0.49757474660873413,0.5210490226745605,0.4616928994655609
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,81,False,0.46899256110191345,0.620863139629364,0.5032074451446533,0.5256438851356506
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,82,False,0.5441617369651794,0.5896127820014954,0.5416110754013062,0.6015962362289429
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,83,False,0.5215800404548645,0.5437573790550232,0.5377638339996338,0.6284096240997314
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,84,False,0.5832119584083557,0.6231830716133118,0.6815091371536255,0.602398693561554
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,85,False,0.5060763955116272,0.5603140592575073,0.7131824493408203,0.5201732516288757
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,86,False,0.5182628035545349,0.5610165596008301,0.39317259192466736,0.4389359652996063
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,87,False,0.38592660427093506,0.5760789513587952,0.6182385683059692,0.5616018772125244
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,88,False,0.6488648056983948,0.6604631543159485,0.5631111860275269,0.6384409666061401
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,89,True,0.6663143038749695,0.6520460247993469,0.5248276591300964,0.5655851364135742
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,90,False,0.438484251499176,0.4982496500015259,0.4913906455039978,0.4565199315547943
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,91,False,0.7077703475952148,0.638773500919342,0.6005492210388184,0.6138659119606018
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,92,False,0.31204673647880554,0.5517383217811584,0.41380295157432556,0.5136518478393555
Openqa-AI_changes_human_life,gpt-5-mini,1000,1,/ibex/project/c2328/LLMs-Scalable-Deliberation/results/summary_model_for_evaluation_scaled/gpt-5-mini/1000/Openqa-AI_changes_human_life_summary_1.json,93,False,0.5598481297492981,0.6859535574913025,0.5207817554473877,0.5812687873840332
